user,day,login_count,after_hours_logins,usb_events,files_accessed,unique_files,websites_visited,unique_domains,wikileaks_visits,job_site_visits,keylogger_downloads,email_count,email_size,attachments,risk_level,triggered_rules,rule_count,rule_score,rank
LQC0479,2010-09-14,6,2,14.0,22.0,22.0,165.0,49.0,1.0,5.0,0.0,15.0,399589.0,0.0,ALERT,Scenario 1: after-hours USB use with WikiLeaks upload; Scenario 2: job search followed by high USB activity; High web and usb activity,3,9,1
LCB0664,2010-09-14,4,0,18.0,1.0,1.0,135.0,38.0,0.0,2.0,0.0,14.0,425348.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,138
OBH0499,2010-09-14,4,0,18.0,1.0,1.0,162.0,49.0,0.0,1.0,0.0,15.0,450542.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,139
QRM0739,2010-09-14,2,0,18.0,25.0,25.0,162.0,39.0,0.0,6.0,0.0,16.0,451103.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,140
VIA0063,2010-09-14,2,0,14.0,26.0,26.0,143.0,48.0,0.0,6.0,0.0,14.0,455200.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,141
WXH0872,2010-09-14,4,0,6.0,0.0,0.0,162.0,55.0,0.0,2.0,0.0,15.0,472911.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,142
AJF0370,2010-09-15,9,4,22.0,38.0,38.0,114.0,55.0,0.0,8.0,0.0,11.0,331063.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,143
ATP0662,2010-09-15,4,1,6.0,3.0,3.0,143.0,56.0,0.0,7.0,0.0,14.0,412955.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,144
DIW0118,2010-09-15,4,0,6.0,1.0,1.0,143.0,56.0,0.0,5.0,0.0,14.0,413006.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,145
DLM0051,2010-09-15,5,0,18.0,24.0,24.0,190.0,49.0,0.0,20.0,0.0,18.0,579063.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,146
GKO0078,2010-09-15,4,0,6.0,3.0,3.0,190.0,50.0,0.0,2.0,0.0,18.0,589843.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,147
HDS0367,2010-09-15,12,0,12.0,30.0,30.0,114.0,26.0,0.0,22.0,0.0,11.0,344938.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,148
HPH0075,2010-09-15,3,0,12.0,24.0,24.0,180.0,32.0,0.0,3.0,0.0,18.0,571754.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,149
IBB0359,2010-09-15,8,4,20.0,12.0,12.0,114.0,48.0,0.0,8.0,0.0,11.0,304021.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,150
JDB0169,2010-09-15,3,0,18.0,25.0,25.0,162.0,51.0,0.0,10.0,0.0,14.0,416018.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,151
LRR0148,2010-09-15,3,0,6.0,3.0,3.0,143.0,48.0,0.0,1.0,0.0,14.0,428224.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,152
OBH0499,2010-09-15,3,0,18.0,0.0,0.0,162.0,56.0,0.0,6.0,0.0,15.0,488513.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,153
QRM0739,2010-09-15,2,0,16.0,23.0,23.0,162.0,36.0,0.0,3.0,0.0,16.0,520212.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,154
RNP0211,2010-09-15,3,0,8.0,5.0,5.0,143.0,39.0,0.0,5.0,0.0,11.0,348526.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,155
VIA0063,2010-09-15,2,0,11.0,27.0,27.0,143.0,52.0,0.0,3.0,0.0,14.0,509208.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,156
AJF0370,2010-09-16,11,6,24.0,24.0,24.0,114.0,56.0,0.0,6.0,0.0,11.0,332125.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,157
BSS0369,2010-09-16,8,4,22.0,2.0,2.0,120.0,46.0,0.0,2.0,0.0,10.0,279271.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,158
CCA0046,2010-09-16,10,0,10.0,18.0,18.0,114.0,24.0,0.0,3.0,0.0,11.0,287197.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,159
DLM0051,2010-09-16,3,0,18.0,24.0,24.0,190.0,38.0,0.0,26.0,0.0,18.0,567657.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,160
HDS0367,2010-09-16,11,2,8.0,14.0,14.0,114.0,36.0,0.0,10.0,0.0,11.0,359989.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,161
HPH0075,2010-09-16,3,0,18.0,27.0,27.0,180.0,46.0,0.0,4.0,0.0,19.0,599516.0,15.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,162
IBB0359,2010-09-16,11,0,26.0,17.0,17.0,114.0,41.0,0.0,12.0,0.0,11.0,354418.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,163
LCB0664,2010-09-16,3,0,16.0,0.0,0.0,135.0,22.0,0.0,2.0,0.0,7.0,235471.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,164
OBH0499,2010-09-16,4,0,18.0,1.0,1.0,162.0,55.0,0.0,4.0,0.0,15.0,463454.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,165
QRM0739,2010-09-16,2,0,18.0,25.0,25.0,162.0,41.0,0.0,8.0,0.0,16.0,496810.0,15.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,166
RNP0211,2010-09-16,3,0,6.0,8.0,8.0,143.0,46.0,0.0,6.0,0.0,14.0,405329.0,17.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,167
SBH0537,2010-09-16,3,0,6.0,0.0,0.0,143.0,52.0,0.0,5.0,0.0,13.0,347524.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,168
SGM0021,2010-09-16,3,0,6.0,6.0,6.0,114.0,21.0,0.0,6.0,0.0,11.0,317596.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,169
VIA0063,2010-09-16,2,0,16.0,26.0,26.0,143.0,45.0,0.0,5.0,0.0,14.0,402204.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,170
VSS0154,2010-09-16,2,0,6.0,2.0,2.0,122.0,39.0,0.0,4.0,0.0,11.0,403295.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,171
AJF0370,2010-09-17,11,4,24.0,27.0,27.0,114.0,54.0,0.0,3.0,0.0,10.0,329299.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,172
BSS0369,2010-09-17,8,2,24.0,12.0,12.0,120.0,17.0,0.0,25.0,0.0,10.0,282665.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,173
DIW0118,2010-09-17,3,0,8.0,9.0,9.0,143.0,49.0,0.0,9.0,0.0,14.0,424095.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,174
DLM0051,2010-09-17,4,0,18.0,24.0,24.0,190.0,52.0,0.0,8.0,0.0,18.0,496389.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,175
DRR0162,2010-09-17,2,0,6.0,5.0,5.0,114.0,40.0,0.0,3.0,0.0,11.0,290974.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,176
HPH0075,2010-09-17,2,0,16.0,21.0,21.0,180.0,54.0,0.0,7.0,0.0,19.0,561458.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,177
IBB0359,2010-09-17,7,2,18.0,12.0,12.0,114.0,48.0,0.0,6.0,0.0,11.0,240099.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,178
KCS0173,2010-09-17,3,0,6.0,0.0,0.0,153.0,42.0,0.0,8.0,0.0,14.0,442019.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,179
OBH0499,2010-09-17,3,0,14.0,0.0,0.0,162.0,54.0,0.0,3.0,0.0,14.0,399296.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,180
QRM0739,2010-09-17,2,0,16.0,13.0,13.0,162.0,36.0,0.0,7.0,0.0,16.0,476531.0,11.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,181
RNP0211,2010-09-17,3,0,6.0,3.0,3.0,143.0,38.0,0.0,1.0,0.0,13.0,378027.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,182
VIA0063,2010-09-17,2,0,16.0,25.0,25.0,143.0,54.0,0.0,3.0,0.0,14.0,443382.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,183
BSS0369,2010-09-19,12,6,24.0,8.0,8.0,120.0,37.0,0.0,14.0,0.0,10.0,240082.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,184
DLM0051,2010-09-19,3,0,18.0,25.0,25.0,190.0,44.0,0.0,29.0,0.0,18.0,489580.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,185
OBH0499,2010-09-19,3,0,14.0,0.0,0.0,162.0,45.0,0.0,8.0,0.0,15.0,502745.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,186
AJF0370,2010-09-20,12,4,26.0,35.0,35.0,114.0,29.0,0.0,3.0,0.0,10.0,337283.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,187
BSS0369,2010-09-20,12,4,28.0,18.0,18.0,120.0,41.0,0.0,10.0,0.0,10.0,302588.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,188
CCA0046,2010-09-20,4,0,6.0,7.0,7.0,114.0,38.0,0.0,7.0,0.0,11.0,289150.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,189
DLM0051,2010-09-20,4,0,16.0,24.0,24.0,190.0,53.0,0.0,10.0,0.0,18.0,610476.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,190
EIS0041,2010-09-20,11,4,8.0,0.0,0.0,114.0,64.0,0.0,2.0,0.0,10.0,310396.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,191
HDS0367,2010-09-20,11,6,12.0,14.0,14.0,114.0,46.0,0.0,7.0,0.0,11.0,373876.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,192
IBB0359,2010-09-20,11,2,24.0,20.0,20.0,114.0,25.0,0.0,1.0,0.0,11.0,340096.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,193
LCB0664,2010-09-20,3,0,18.0,0.0,0.0,135.0,29.0,0.0,2.0,0.0,14.0,338929.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,194
QRM0739,2010-09-20,2,0,18.0,26.0,26.0,162.0,31.0,0.0,5.0,0.0,16.0,385263.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,195
VIA0063,2010-09-20,2,0,18.0,15.0,15.0,143.0,54.0,0.0,4.0,0.0,14.0,451819.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,196
WXH0872,2010-09-20,2,0,8.0,5.0,5.0,162.0,59.0,0.0,4.0,0.0,14.0,414652.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,197
AJF0370,2010-09-21,11,1,24.0,44.0,44.0,114.0,48.0,0.0,6.0,0.0,11.0,323113.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,198
BSS0369,2010-09-21,12,4,28.0,15.0,15.0,120.0,41.0,0.0,7.0,0.0,10.0,285784.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,199
CCA0046,2010-09-21,6,0,8.0,17.0,17.0,114.0,38.0,0.0,3.0,0.0,11.0,331046.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,200
DIW0118,2010-09-21,3,0,6.0,6.0,6.0,143.0,44.0,0.0,5.0,0.0,14.0,428421.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,201
DLM0051,2010-09-21,2,0,18.0,27.0,27.0,190.0,36.0,0.0,33.0,0.0,18.0,534099.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,202
HDS0367,2010-09-21,11,1,8.0,15.0,15.0,114.0,42.0,0.0,6.0,0.0,11.0,324477.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,203
JDB0169,2010-09-21,3,0,12.0,14.0,14.0,162.0,44.0,0.0,16.0,0.0,10.0,297794.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,204
OBH0499,2010-09-21,4,0,14.0,1.0,1.0,162.0,41.0,0.0,1.0,0.0,15.0,458791.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,205
QRM0739,2010-09-21,2,0,18.0,21.0,21.0,162.0,21.0,0.0,1.0,0.0,16.0,523517.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,206
RNP0211,2010-09-21,3,0,6.0,9.0,9.0,143.0,33.0,0.0,6.0,0.0,14.0,405108.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,207
SGM0021,2010-09-21,3,0,6.0,8.0,8.0,114.0,40.0,0.0,1.0,0.0,11.0,322447.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,208
THR0873,2010-09-21,2,0,16.0,27.0,27.0,170.0,51.0,0.0,1.0,0.0,15.0,407985.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,209
VIA0063,2010-09-21,2,0,12.0,20.0,20.0,143.0,45.0,0.0,3.0,0.0,14.0,518667.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,210
VSS0154,2010-09-21,2,0,6.0,0.0,0.0,119.0,33.0,0.0,9.0,0.0,14.0,429920.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,211
AJF0370,2010-09-22,11,4,24.0,34.0,34.0,114.0,51.0,0.0,4.0,0.0,11.0,330674.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,212
BSS0369,2010-09-22,6,0,18.0,0.0,0.0,120.0,34.0,0.0,13.0,0.0,10.0,241695.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,213
CCA0046,2010-09-22,10,2,12.0,27.0,27.0,114.0,34.0,0.0,1.0,0.0,11.0,341646.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,214
DLM0051,2010-09-22,2,0,14.0,25.0,25.0,190.0,56.0,0.0,4.0,0.0,18.0,484151.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,215
EIS0041,2010-09-22,13,8,14.0,18.0,18.0,114.0,60.0,0.0,2.0,0.0,10.0,265001.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,216
HDS0367,2010-09-22,10,6,14.0,19.0,19.0,114.0,35.0,0.0,19.0,0.0,11.0,274267.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,217
HPH0075,2010-09-22,2,0,16.0,27.0,27.0,180.0,48.0,0.0,3.0,0.0,19.0,555809.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,218
IBB0359,2010-09-22,12,2,28.0,12.0,12.0,114.0,46.0,0.0,6.0,0.0,11.0,367078.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,219
JDB0169,2010-09-22,3,0,16.0,26.0,26.0,162.0,48.0,0.0,8.0,0.0,14.0,418722.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,220
LRR0148,2010-09-22,5,0,6.0,4.0,4.0,143.0,38.0,0.0,2.0,0.0,14.0,434925.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,221
OBH0499,2010-09-22,3,0,18.0,1.0,1.0,162.0,55.0,0.0,4.0,0.0,14.0,408990.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,222
QRM0739,2010-09-22,2,0,18.0,27.0,27.0,162.0,35.0,0.0,3.0,0.0,16.0,454228.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,223
SGM0021,2010-09-22,3,0,6.0,9.0,9.0,114.0,42.0,0.0,3.0,0.0,11.0,348336.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,224
VIA0063,2010-09-22,2,0,18.0,20.0,20.0,143.0,43.0,0.0,4.0,0.0,14.0,367788.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,225
XHW0498,2010-09-22,2,0,8.0,3.0,3.0,162.0,47.0,0.0,7.0,0.0,15.0,454037.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,226
AJF0370,2010-09-23,7,4,22.0,26.0,26.0,114.0,32.0,0.0,13.0,0.0,11.0,291536.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,227
AJN0607,2010-09-23,3,0,8.0,4.0,4.0,162.0,40.0,0.0,1.0,0.0,15.0,418640.0,17.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,228
BSS0369,2010-09-23,6,2,20.0,0.0,0.0,120.0,44.0,0.0,5.0,0.0,10.0,342023.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,229
EIS0041,2010-09-23,9,2,10.0,14.0,14.0,114.0,40.0,0.0,2.0,0.0,10.0,253395.0,2.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,230
HDS0367,2010-09-23,13,1,12.0,17.0,17.0,114.0,48.0,0.0,7.0,0.0,11.0,349816.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,231
HPH0075,2010-09-23,3,0,18.0,25.0,25.0,180.0,48.0,0.0,6.0,0.0,19.0,545708.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,232
IBB0359,2010-09-23,7,2,22.0,5.0,5.0,114.0,42.0,0.0,8.0,0.0,11.0,308840.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,233
LCB0664,2010-09-23,3,0,18.0,4.0,4.0,135.0,45.0,0.0,2.0,0.0,14.0,465298.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,234
OBH0499,2010-09-23,2,0,18.0,0.0,0.0,162.0,37.0,0.0,3.0,0.0,15.0,500010.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,235
OCS0865,2010-09-23,3,0,6.0,0.0,0.0,162.0,65.0,0.0,1.0,0.0,16.0,521455.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,236
QRM0739,2010-09-23,2,0,18.0,27.0,27.0,162.0,22.0,0.0,1.0,0.0,15.0,437384.0,16.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,237
SGM0021,2010-09-23,3,0,8.0,4.0,4.0,114.0,48.0,0.0,1.0,0.0,11.0,377230.0,14.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,238
THR0873,2010-09-23,2,0,12.0,23.0,23.0,170.0,21.0,0.0,1.0,0.0,15.0,511908.0,5.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,239
VIA0063,2010-09-23,2,0,16.0,22.0,22.0,143.0,52.0,0.0,4.0,0.0,14.0,368433.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,240
WXH0872,2010-09-23,2,0,8.0,0.0,0.0,162.0,29.0,0.0,2.0,0.0,14.0,441983.0,7.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,241
AJF0370,2010-09-24,9,3,23.0,29.0,29.0,114.0,46.0,0.0,10.0,0.0,11.0,334550.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,242
AJN0607,2010-09-24,3,0,6.0,1.0,1.0,162.0,43.0,0.0,3.0,0.0,14.0,396951.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,243
BSS0369,2010-09-24,10,0,26.0,19.0,19.0,120.0,44.0,0.0,13.0,0.0,10.0,340520.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,244
DLM0051,2010-09-24,4,0,18.0,25.0,25.0,190.0,51.0,0.0,11.0,0.0,18.0,525174.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,245
EIS0041,2010-09-24,13,2,14.0,5.0,5.0,114.0,44.0,0.0,1.0,0.0,10.0,288905.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,246
HDS0367,2010-09-24,9,2,12.0,4.0,4.0,114.0,40.0,0.0,12.0,0.0,11.0,357977.0,13.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,247
HPH0075,2010-09-24,3,0,18.0,25.0,25.0,180.0,46.0,0.0,2.0,0.0,19.0,596805.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,248
IBB0359,2010-09-24,7,4,18.0,7.0,7.0,114.0,43.0,0.0,4.0,0.0,11.0,323870.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,249
LCB0664,2010-09-24,3,0,14.0,0.0,0.0,135.0,40.0,0.0,8.0,0.0,1.0,26409.0,1.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,250
OBH0499,2010-09-24,4,0,16.0,0.0,0.0,162.0,52.0,0.0,6.0,0.0,15.0,479697.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,251
QRM0739,2010-09-24,2,0,16.0,20.0,20.0,162.0,25.0,0.0,1.0,0.0,12.0,356501.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,252
RNP0211,2010-09-24,3,0,8.0,3.0,3.0,143.0,29.0,0.0,1.0,0.0,14.0,427110.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,253
VIA0063,2010-09-24,2,0,16.0,27.0,27.0,143.0,51.0,0.0,3.0,0.0,14.0,412392.0,0.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,254
WXH0872,2010-09-24,2,0,6.0,0.0,0.0,162.0,47.0,0.0,2.0,0.0,15.0,428835.0,4.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,255
BSS0369,2010-09-25,4,0,20.0,11.0,11.0,120.0,32.0,0.0,9.0,0.0,10.0,260866.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,256
DLM0051,2010-09-25,3,0,16.0,27.0,27.0,190.0,43.0,0.0,8.0,0.0,18.0,525309.0,9.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,257
HPH0075,2010-09-25,3,0,14.0,25.0,25.0,180.0,48.0,0.0,12.0,0.0,19.0,631051.0,6.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,258
DLM0051,2010-09-26,2,0,18.0,27.0,27.0,190.0,53.0,0.0,8.0,0.0,18.0,529198.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,259
AJF0370,2010-09-27,9,2,22.0,30.0,30.0,114.0,45.0,0.0,2.0,0.0,11.0,295971.0,8.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,260
CCA0046,2010-09-27,6,0,8.0,9.0,9.0,114.0,33.0,0.0,4.0,0.0,11.0,365157.0,3.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,261
DIW0118,2010-09-27,5,0,8.0,8.0,8.0,143.0,48.0,0.0,3.0,0.0,14.0,419938.0,12.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,262
DLM0051,2010-09-27,3,0,18.0,27.0,27.0,190.0,53.0,0.0,5.0,0.0,18.0,525908.0,10.0,ALERT,Scenario 2: job search followed by high USB activity; High web and usb activity,2,5,263
